0.000000000000000000e+00,0.000000000000000000e+00,3.224933333333333541e-01,3.904768627450980190e-01,1.782425490196078433e-01,1.798558487092297153e-01
2.352054901960784206e-01,2.654611764705882559e-01,3.802972549019607573e-01,2.152737254901961050e-01,2.740594117647058847e-01,6.388621349057856114e-02
1.856972549019607899e-01,2.728203921568627677e-01,2.144400000000000195e-01,2.283098039215686326e-01,2.253168627450980732e-01,3.143868028511968837e-02
7.230745098039216556e-02,1.001239215686274553e-01,8.987215686274510618e-02,1.149607843137255003e-01,9.431607843137254643e-02,1.552468231607314654e-02
9.676862745098040175e-02,8.648078431372549502e-02,6.533411764705883418e-02,6.730509803921569389e-02,7.897215686274509927e-02,1.318341976533244156e-02
9.982039215686273892e-02,4.449098039215686196e-02,9.481803921568628113e-02,1.140501960784313790e-01,8.829490196078430830e-02,2.625598485956659109e-02
