0.000000000000000000e+00,0.000000000000000000e+00,6.307999999999999829e+01,2.316000000000000014e+01,2.155999999999999872e+01,2.576886493425738678e+01
9.879999999999999716e+01,1.326800000000000068e+02,6.879999999999999716e+01,8.684000000000000341e+01,9.678000000000000114e+01,2.331616606562923266e+01
1.388799999999999955e+02,3.935999999999999943e+01,1.694000000000000057e+02,1.013199999999999932e+02,1.122399999999999949e+02,4.849663905880488812e+01
1.118400000000000034e+02,9.079999999999999716e+01,1.390399999999999920e+02,7.259999999999999432e+01,1.035699999999999932e+02,2.474230991641645261e+01
1.749199999999999875e+02,1.159599999999999937e+02,1.564799999999999898e+02,1.792800000000000011e+02,1.566599999999999966e+02,2.500807069727691001e+01
2.483199999999999932e+02,2.868399999999999750e+02,2.210000000000000000e+02,3.203199999999999932e+02,2.691200000000000045e+02,3.769486967745079653e+01
