0.000000000000000000e+00,0.000000000000000000e+00,1.956009426551453245e+01,5.931209300643958571e+00,6.372825891539623200e+00,7.989444474873530488e+00
4.200582219302604159e+01,4.998094326410863175e+01,1.809111139067685059e+01,4.033933997391373794e+01,3.760430420543131902e+01,1.184060460306567641e+01
7.478839688466152325e+01,1.442707405001063492e+01,7.899645588509606853e+01,4.437829574537521182e+01,5.314755564128586229e+01,2.604163621644073601e+01
1.546728566469975590e+02,9.068761848062791842e+01,1.547086493232216355e+02,6.315196998123826688e+01,1.158052736080213379e+02,4.008562284424001376e+01
1.807610633814232131e+02,1.340875905788886371e+02,2.395073288435912673e+02,2.663691239191740010e+02,2.051812766807692583e+02,5.141227851373012214e+01
2.487668046923494103e+02,6.447149455276239678e+02,2.330780111338125380e+02,2.808587893875417194e+02,3.518546376853319089e+02,1.699577585101317538e+02
